"동별(1)",동별(2),2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),총 수급자,총 수급자,일반수급자,일반수급자,조건부 수급자,조건부 수급자,특례수급자,특례수급자,시설수급자,시설수급자
"동별(1)",동별(2),인원,인원,인원,인원,인원,인원,인원,인원,인원,인원
"동별(1)",동별(2),남자,여자,남자,여자,남자,여자,남자,여자,남자,여자
"강남구",논현1동,445,453,350,361,90,87,5,5,-,-
"강남구",논현2동,227,275,156,212,65,55,6,8,-,-
"강남구",삼성1동,80,72,54,56,25,16,1,-,-,-
"강남구",삼성2동,255,265,195,195,52,54,8,16,-,-
"강남구",대치1동,7,9,5,7,2,2,-,-,-,-
"강남구",대치4동,285,320,226,243,56,74,3,3,-,-
"강남구",역삼1동,557,536,412,390,140,143,5,3,-,-
"강남구",역삼2동,272,268,197,216,72,51,3,1,-,-
"강남구",도곡1동,81,74,64,57,13,12,4,5,-,-
"강남구",도곡2동,40,43,33,31,7,12,-,-,-,-
"강남구",개포1동,73,85,55,72,16,12,2,1,-,-
"강남구",개포4동,320,419,238,305,72,94,10,20,-,-
"강남구",일원본동,45,68,36,59,8,9,1,-,-,-
"강남구",일원1동,763,980,615,813,118,125,30,42,-,-
"강남구",수서동,1481,1957,1258,1682,179,207,44,68,-,-
"강남구",세곡동,1031,1438,790,1089,212,282,29,67,-,-
"강남구",압구정동,59,75,43,65,15,9,1,1,-,-
"강남구",청담동,91,134,75,111,16,21,-,2,-,-
"강남구",대치2동,75,71,61,63,12,8,2,-,-,-
"강남구",개포2동,91,103,75,95,14,6,2,2,-,-
"강남구",기타,128,463,-,6,-,-,-,-,128,457
"송파구",소계,8326,9818,6368,7539,1701,1882,112,171,145,226
"송파구",풍납1동,231,288,178,231,49,49,4,8,-,-
"송파구",풍납2동,259,283,193,221,63,57,3,5,-,-
"송파구",거여1동,266,296,200,234,65,59,1,3,-,-
"송파구",거여2동,388,534,295,429,81,89,12,16,-,-
"송파구",마천1동,837,832,655,673,171,149,11,10,-,-
"송파구",마천2동,678,778,516,614,145,150,17,14,-,-
"송파구",방이1동,151,174,121,133,30,39,-,2,-,-
"송파구",방이2동,431,475,334,375,94,94,3,6,-,-
"송파구",오륜동,3,9,3,9,-,-,-,-,-,-
"송파구",오금동,742,964,600,762,129,189,13,13,-,-
"송파구",송파1동,268,322,209,236,55,81,4,5,-,-
"송파구",송파2동,172,158,116,107,54,48,2,3,-,-
"송파구",석촌동,544,496,425,388,110,95,9,13,-,-
"송파구",삼전동,575,658,471,525,98,119,6,14,-,-
"송파구",가락본동,343,298,274,248,66,45,3,5,-,-
"송파구",가락1동,56,80,50,76,6,3,-,1,-,-
"송파구",가락2동,252,309,195,240,55,60,2,9,-,-
"송파구",문정1동,201,216,162,166,38,46,1,4,-,-
"송파구",문정2동,41,56,34,49,7,7,-,-,-,-
"송파구",잠실본동,528,483,384,369,142,111,2,3,-,-
"송파구",잠실4동,17,13,16,12,1,1,-,-,-,-
"송파구",잠실6동,14,22,10,17,4,5,-,-,-,-
"송파구",잠실7동,4,9,4,9,-,-,-,-,-,-
"송파구",잠실2동,15,24,12,20,3,4,-,-,-,-
"송파구",잠실3동,23,37,17,33,5,4,1,-,-,-
"송파구",장지동,679,1069,528,841,140,207,11,21,-,-
"송파구",위례동,460,707,363,520,90,171,7,16,-,-
"송파구",기타,148,228,3,2,-,-,-,-,145,226
"강동구",소계,8224,9243,6403,7367,1483,1495,124,159,214,222
"강동구",강일동,953,1421,774,1175,158,212,21,34,-,-
"강동구",명일1동,214,190,167,154,45,34,2,2,-,-
"강동구",명일2동,67,112,47,87,20,24,-,1,-,-
"강동구",고덕1동,176,201,156,175,19,19,1,7,-,-
"강동구",고덕2동,266,299,207,239,55,55,4,5,-,-
"강동구",암사2동,84,68,71,64,12,4,1,-,-,-
"강동구",암사3동,56,77,49,68,7,9,-,-,-,-
"강동구",천호1동,784,929,632,771,129,139,23,19,-,-
"강동구",천호3동,734,705,608,597,109,96,17,12,-,-
"강동구",성내1동,167,189,134,151,33,37,-,1,-,-
"강동구",성내2동,495,480,414,393,78,79,3,8,-,-
"강동구",성내3동,388,357,297,298,86,54,5,5,-,-
"강동구",둔촌1동,1,-,1,-,-,-,-,-,-,-
"강동구",둔촌2동,266,283,211,230,54,49,1,4,-,-
"강동구",암사1동,959,1062,751,840,196,203,12,19,-,-
"강동구",천호2동,985,1053,774,854,192,178,19,21,-,-
"강동구",길동,850,832,654,662,189,159,7,11,-,-
"강동구",상일1동,175,206,144,173,30,32,1,1,-,-
"강동구",상일2동,387,556,309,435,71,112,7,9,-,-
"강동구",기타,217,223,3,1,-,-,-,-,214,222
